Field,Posted Date,Job Title,Company,Company URL,Company Size,Job Link,Job Portal,Location,First Name,Last Name,Title,LinkedIn,Email,Phone Number
Technical,10/02/2025,Full Stack Developer Engineer,Supabase 8511,https://supabase.com,501-1000,https://otta.com/jobs?q=Full+Stack+Developer+Engineer&location=London,Otta,"Seattle, WA",Michael,Thomas,Technical Lead,https://www.linkedin.com/in/michaelthomas35,michael.thomas@supabase8511.com,052 6439 2337
Technical,10/02/2025,Full Stack Developer Developer,Google 1538,https://google.com,1200-5000,https://otta.com/jobs?q=Full+Stack+Developer+Developer&location=London,Otta,"Los Angeles, CA",James,Thomas,Technical Lead,https://www.linkedin.com/in/james-thomas-37,james.thomas@google1538.com,+44 58 5309 2099
Technical,10/02/2025,Full Stack Developer Developer,Google 1538,https://google.com,1200-5000,https://otta.com/jobs?q=Full+Stack+Developer+Developer&location=London,Otta,"Los Angeles, CA",Anna,Davis,Lead Developer,,anna.davis@google1538.com,039 3846 4072
Technical,10/02/2025,Full Stack Developer Engineer,Zendesk 7997,https://zendesk.com,1500-5000,https://otta.com/jobs?q=Full+Stack+Developer+Engineer&location=London,Otta,"Austin, TX",Mark,Smith,Product Manager,,mark.smith@zendesk7997.com,028 5048 6715
Technical,10/02/2025,Full Stack Developer Engineer,Zendesk 7997,https://zendesk.com,1500-5000,https://otta.com/jobs?q=Full+Stack+Developer+Engineer&location=London,Otta,"Austin, TX",Jessica,Brown,CTO,https://www.linkedin.com/in/jessicabrown,jessica.brown@zendesk7997.com,077 7810 7489
Technical,10/02/2025,Full Stack Developer,Intel 7480,https://intel.com,5000+,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",Emily,Miller,Technical Lead,,emily.miller@intel7480.com,+1-754-914-9202
Technical,10/02/2025,Full Stack Developer,Intel 7480,https://intel.com,5000+,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",Jennifer,Moore,Lead Developer,https://www.linkedin.com/in/jennifer-moore,jennifer.moore@intel7480.com,(453) 399-6473
Technical,10/02/2025,Full Stack Developer,Intel 7480,https://intel.com,5000+,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",Chris,Brown,Head of Engineering,https://www.linkedin.com/in/chris-brown,chris.brown@intel7480.com,(559) 230-9023
Technical,10/02/2025,Senior Full Stack Developer Developer,Trello 9573,https://trello.com,1001-5000,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Austin, TX",Jennifer,Thompson,CTO,https://www.linkedin.com/in/jennifer-thompson-22,jennifer.thompson@trello9573.com,+44 78 3005 8285
Technical,10/02/2025,Senior Full Stack Developer Developer,Trello 9573,https://trello.com,1001-5000,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Austin, TX",Matthew,Lopez,Senior Developer,,matthew.lopez@trello9573.com,+1-679-768-4814
Technical,10/02/2025,Lead Full Stack Developer Engineer,Clerk 1278,https://clerk.com,10K+,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Chicago, IL",Anthony,Hernandez,CTO,https://www.linkedin.com/in/anthonyhernandez,anthony.hernandez@clerk1278.com,+1-835-810-2074
Technical,10/02/2025,Lead Full Stack Developer Engineer,Clerk 1278,https://clerk.com,10K+,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Chicago, IL",Maria,Miller,Director of Engineering,https://www.linkedin.com/in/mariamiller27,maria.miller@clerk1278.com,+44 35 5674 8402
Technical,10/02/2025,Lead Full Stack Developer Engineer,Clerk 1278,https://clerk.com,10K+,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Chicago, IL",Lisa,Thompson,CTO,,lisa.thompson@clerk1278.com,(990) 971-2500
Technical,10/02/2025,Senior Full Stack Developer Developer,Slack 5004,https://slack.com,600-1000,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Austin, TX",Robert,Jones,Head of Engineering,https://www.linkedin.com/in/robertjones21,robert.jones@slack5004.com,041 1922 7048
Technical,10/02/2025,Senior Full Stack Developer Developer,Slack 5004,https://slack.com,600-1000,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Austin, TX",Matthew,Taylor,Product Manager,,matthew.taylor@slack5004.com,044 2678 3330
Technical,10/02/2025,Senior Full Stack Developer Developer,Slack 5004,https://slack.com,600-1000,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Austin, TX",Michael,Martinez,Technical Lead,https://www.linkedin.com/in/michaelmartinez16,michael.martinez@slack5004.com,+1-544-356-4217
Technical,10/02/2025,Full Stack Developer,Loom 9843,https://loom.com,11-50,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"Los Angeles, CA",Amanda,Thomas,Product Manager,https://www.linkedin.com/in/amandathomas,amanda.thomas@loom9843.com,044 4262 1660
Technical,10/02/2025,Full Stack Developer,Loom 9843,https://loom.com,11-50,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"Los Angeles, CA",Stephanie,Taylor,VP Engineering,https://www.linkedin.com/in/stephanietaylor,stephanie.taylor@loom9843.com,+1-539-738-7331
Technical,10/02/2025,Full Stack Developer Engineer,Bubble 2216,https://bubble.com,5000+,https://otta.com/jobs?q=Full+Stack+Developer+Engineer&location=London,Otta,"Chicago, IL",Ashley,Thompson,Engineering Manager,https://www.linkedin.com/in/ashleythompson51,ashley.thompson@bubble2216.com,040 2735 8125
Technical,10/02/2025,Senior Full Stack Developer Developer,PlanetScale 8008,https://planetscale.com,5000+,https://otta.com/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Otta,"Chicago, IL",James,Lopez,Head of Engineering,https://www.linkedin.com/in/james-lopez-83,james.lopez@planetscale8008.com,(728) 746-7981
Technical,10/02/2025,Full Stack Developer,Apple 5656,https://apple.com,501-1000,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",Amanda,Brown,Lead Developer,https://www.linkedin.com/in/amanda.brown,amanda.brown@apple5656.com,(910) 326-2219
Technical,10/02/2025,Full Stack Developer,Apple 5656,https://apple.com,501-1000,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",Jennifer,Davis,Product Manager,,jennifer.davis@apple5656.com,046 7319 9233
Technical,10/02/2025,Full Stack Developer,Apple 5656,https://apple.com,501-1000,https://otta.com/jobs?q=Full+Stack+Developer&location=London,Otta,"San Francisco, CA",John,Garcia,VP Engineering,https://www.linkedin.com/in/johngarcia,john.garcia@apple5656.com,(547) 921-5067
Technical,10/02/2025,Lead Full Stack Developer Engineer,Adobe 3148,https://adobe.com,2-10,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Los Angeles, CA",Lisa,Thomas,Senior Developer,https://www.linkedin.com/in/lisa.thomas,lisa.thomas@adobe3148.com,(980) 269-5600
Technical,10/02/2025,Lead Full Stack Developer Engineer,Adobe 3148,https://adobe.com,2-10,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Los Angeles, CA",Ashley,Jones,Senior Developer,https://www.linkedin.com/in/ashley-jones,ashley.jones@adobe3148.com,(889) 631-4913
Technical,10/02/2025,Full Stack Developer Architect,Monday.com 3676,https://monday.com.com,1001-5000,https://otta.com/jobs?q=Full+Stack+Developer+Architect&location=London,Otta,"New York, NY",Emily,Brown,Engineering Manager,https://www.linkedin.com/in/emily-brown,emily.brown@monday.com3676.com,+44 40 1854 7379
Technical,10/02/2025,Full Stack Developer Architect,Monday.com 3676,https://monday.com.com,1001-5000,https://otta.com/jobs?q=Full+Stack+Developer+Architect&location=London,Otta,"New York, NY",Emily,Martin,Head of Engineering,https://www.linkedin.com/in/emily.martin,emily.martin@monday.com3676.com,050 5785 8584
Technical,10/02/2025,Lead Full Stack Developer Engineer,Amplitude 6691,https://amplitude.com,6000+,https://otta.com/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Otta,"Los Angeles, CA",Mark,Taylor,Senior Developer,,mark.taylor@amplitude6691.com,036 8667 8387
Technical,10/02/2025,Full Stack Developer Engineer,Supabase 4825,https://supabase.com,1001-5000,https://jooble.org/jobs?q=Full+Stack+Developer+Engineer&location=London,Jooble,"Chicago, IL",Mark,Brown,Lead Developer,https://www.linkedin.com/in/mark-brown,mark.brown@supabase4825.com,(481) 439-4413
Technical,10/02/2025,Full Stack Developer Engineer,Supabase 4825,https://supabase.com,1001-5000,https://jooble.org/jobs?q=Full+Stack+Developer+Engineer&location=London,Jooble,"Chicago, IL",Ashley,Johnson,Product Manager,https://www.linkedin.com/in/ashley-johnson,ashley.johnson@supabase4825.com,048 1498 7241
Technical,10/02/2025,Full Stack Developer,Segment 6710,https://segment.com,8000+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Denver, CO",Matthew,Martinez,CTO,https://www.linkedin.com/in/matthewmartinez43,matthew.martinez@segment6710.com,045 8030 2501
Technical,10/02/2025,Full Stack Developer,Segment 6710,https://segment.com,8000+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Denver, CO",Mark,Anderson,Technical Lead,https://www.linkedin.com/in/mark.anderson,mark.anderson@segment6710.com,028 9919 3445
Technical,10/02/2025,Full Stack Developer,Segment 6710,https://segment.com,8000+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Denver, CO",Jennifer,Jones,Senior Developer,https://www.linkedin.com/in/jenniferjones34,jennifer.jones@segment6710.com,040 7335 3905
Technical,10/02/2025,Full Stack Developer Developer,Dropbox 8320,https://dropbox.com,50K+,https://jooble.org/jobs?q=Full+Stack+Developer+Developer&location=London,Jooble,"Austin, TX",Lisa,Moore,Head of Product,https://www.linkedin.com/in/lisamoore32,lisa.moore@dropbox8320.com,(769) 231-3072
Technical,10/02/2025,Full Stack Developer Developer,Dropbox 8320,https://dropbox.com,50K+,https://jooble.org/jobs?q=Full+Stack+Developer+Developer&location=London,Jooble,"Austin, TX",Emily,Hernandez,Head of Technology,https://www.linkedin.com/in/emily-hernandez-86,emily.hernandez@dropbox8320.com,+44 25 6950 4180
Technical,10/02/2025,Full Stack Developer Developer,Dropbox 8320,https://dropbox.com,50K+,https://jooble.org/jobs?q=Full+Stack+Developer+Developer&location=London,Jooble,"Austin, TX",James,Brown,Head of Product,https://www.linkedin.com/in/jamesbrown45,james.brown@dropbox8320.com,(578) 581-5258
Technical,10/02/2025,Full Stack Developer Architect,Webflow 5545,https://webflow.com,1001-5000,https://jooble.org/jobs?q=Full+Stack+Developer+Architect&location=London,Jooble,"Austin, TX",Sarah,Martin,Senior Developer,https://www.linkedin.com/in/sarah-martin-96,sarah.martin@webflow5545.com,+1-950-345-7234
Technical,10/02/2025,Full Stack Developer Architect,Webflow 5545,https://webflow.com,1001-5000,https://jooble.org/jobs?q=Full+Stack+Developer+Architect&location=London,Jooble,"Austin, TX",Amanda,Johnson,Head of Engineering,,amanda.johnson@webflow5545.com,+1-527-638-5089
Technical,10/02/2025,Full Stack Developer Architect,Webflow 5545,https://webflow.com,1001-5000,https://jooble.org/jobs?q=Full+Stack+Developer+Architect&location=London,Jooble,"Austin, TX",Matthew,Jackson,VP Engineering,https://www.linkedin.com/in/matthewjackson,matthew.jackson@webflow5545.com,+1-486-696-4322
Technical,10/02/2025,Senior Full Stack Developer Developer,HubSpot 5146,https://hubspot.com,60-200,https://jooble.org/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Jooble,"Boston, MA",Lisa,Williams,Product Manager,https://www.linkedin.com/in/lisa.williams,lisa.williams@hubspot5146.com,(954) 960-3272
Technical,10/02/2025,Senior Full Stack Developer Developer,HubSpot 5146,https://hubspot.com,60-200,https://jooble.org/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Jooble,"Boston, MA",David,Martinez,Senior Developer,https://www.linkedin.com/in/davidmartinez,david.martinez@hubspot5146.com,043 5933 8127
Technical,10/02/2025,Senior Full Stack Developer Developer,HubSpot 5146,https://hubspot.com,60-200,https://jooble.org/jobs?q=Senior+Full+Stack+Developer+Developer&location=London,Jooble,"Boston, MA",Amanda,Taylor,CTO,https://www.linkedin.com/in/amandataylor68,amanda.taylor@hubspot5146.com,(855) 285-9487
Technical,10/02/2025,Full Stack Developer Architect,Auth0 5717,https://auth0.com,80-200,https://jooble.org/jobs?q=Full+Stack+Developer+Architect&location=London,Jooble,"New York, NY",Ashley,Martinez,Senior Developer,https://www.linkedin.com/in/ashley.martinez,ashley.martinez@auth05717.com,+1-486-869-3255
Technical,10/02/2025,Full Stack Developer Architect,Auth0 5717,https://auth0.com,80-200,https://jooble.org/jobs?q=Full+Stack+Developer+Architect&location=London,Jooble,"New York, NY",Daniel,Garcia,Head of Engineering,https://www.linkedin.com/in/danielgarcia33,daniel.garcia@auth05717.com,071 6239 8593
Technical,10/02/2025,Full Stack Developer Specialist,Adobe 9157,https://adobe.com,11-50,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"San Francisco, CA",Jessica,Johnson,Product Manager,,jessica.johnson@adobe9157.com,032 7486 6236
Technical,10/02/2025,Full Stack Developer Specialist,Adobe 9157,https://adobe.com,11-50,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"San Francisco, CA",Stephanie,Miller,Senior Developer,https://www.linkedin.com/in/stephaniemiller,stephanie.miller@adobe9157.com,063 1130 6915
Technical,10/02/2025,Full Stack Developer Specialist,Adobe 9157,https://adobe.com,11-50,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"San Francisco, CA",Matthew,Miller,VP Engineering,https://www.linkedin.com/in/matthewmiller,matthew.miller@adobe9157.com,+1-991-661-5745
Technical,10/02/2025,Full Stack Developer,Microsoft 2150,https://microsoft.com,10K+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Chicago, IL",Sarah,Williams,Chief Technology Officer,https://www.linkedin.com/in/sarahwilliams21,sarah.williams@microsoft2150.com,+44 28 2983 3824
Technical,10/02/2025,Full Stack Developer,Microsoft 2150,https://microsoft.com,10K+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Chicago, IL",Mark,Rodriguez,Technical Director,https://www.linkedin.com/in/mark.rodriguez,mark.rodriguez@microsoft2150.com,(990) 777-7799
Technical,10/02/2025,Lead Full Stack Developer Engineer,Intel 6513,https://intel.com,60-200,https://jooble.org/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Jooble,"Chicago, IL",Lisa,Brown,Head of Engineering,https://www.linkedin.com/in/lisa.brown,lisa.brown@intel6513.com,+44 79 5638 7510
Technical,10/02/2025,Lead Full Stack Developer Engineer,Intel 6513,https://intel.com,60-200,https://jooble.org/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Jooble,"Chicago, IL",Jennifer,Garcia,Senior Developer,https://www.linkedin.com/in/jennifer.garcia,jennifer.garcia@intel6513.com,036 7019 5161
Technical,10/02/2025,Lead Full Stack Developer Engineer,Intel 6513,https://intel.com,60-200,https://jooble.org/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Jooble,"Chicago, IL",Maria,Smith,Engineering Manager,https://www.linkedin.com/in/maria.smith,maria.smith@intel6513.com,+44 46 1215 1893
Technical,10/02/2025,Lead Full Stack Developer Engineer,Airtable 9384,https://airtable.com,5-15,https://jooble.org/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Jooble,"Los Angeles, CA",Daniel,Thompson,Senior Developer,https://www.linkedin.com/in/daniel-thompson,daniel.thompson@airtable9384.com,+1-207-522-6593
Technical,10/02/2025,Lead Full Stack Developer Engineer,Airtable 9384,https://airtable.com,5-15,https://jooble.org/jobs?q=Lead+Full+Stack+Developer+Engineer&location=London,Jooble,"Los Angeles, CA",Lisa,Davis,Engineering Manager,,lisa.davis@airtable9384.com,+44 43 8317 8724
Technical,10/02/2025,Full Stack Developer Specialist,Zapier 7240,https://zapier.com,600-1000,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"Austin, TX",David,Thomas,Product Manager,,david.thomas@zapier7240.com,+1-809-276-9558
Technical,10/02/2025,Full Stack Developer,Zendesk 2434,https://zendesk.com,6000+,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"New York, NY",Emily,Smith,Lead Developer,,emily.smith@zendesk2434.com,+1-829-276-4238
Technical,10/02/2025,Full Stack Developer Specialist,Segment 7363,https://segment.com,300-500,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"New York, NY",Matthew,Rodriguez,Senior Developer,https://www.linkedin.com/in/matthewrodriguez,matthew.rodriguez@segment7363.com,(711) 579-8608
Technical,10/02/2025,Full Stack Developer Specialist,Segment 7363,https://segment.com,300-500,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"New York, NY",Lisa,Anderson,Senior Developer,,lisa.anderson@segment7363.com,(200) 643-5903
Technical,10/02/2025,Full Stack Developer Specialist,Segment 7363,https://segment.com,300-500,https://jooble.org/jobs?q=Full+Stack+Developer+Specialist&location=London,Jooble,"New York, NY",John,Taylor,Product Manager,,john.taylor@segment7363.com,(960) 804-6756
Technical,10/02/2025,Full Stack Developer,Airtable 3782,https://airtable.com,201-500,https://jooble.org/jobs?q=Full+Stack+Developer&location=London,Jooble,"Denver, CO",Stephanie,Davis,Lead Developer,https://www.linkedin.com/in/stephanie-davis,stephanie.davis@airtable3782.com,+44 78 6587 9614
